user_id,song_id,play_count,rating,timestamp
MOCK_USER_00362,MOCK_SONG_0000820,92,4.082142789623398,1719161005
MOCK_USER_00373,MOCK_SONG_0000504,24,1.5028115470072398,1715486512
MOCK_USER_00259,MOCK_SONG_0000791,1,3.0897311024539764,1722904074
MOCK_USER_00173,MOCK_SONG_0000913,32,4.441218766610934,1722091598
MOCK_USER_00078,MOCK_SONG_0000366,4,3.1098391903971128,1719761212
MOCK_USER_00094,MOCK_SONG_0000848,77,1.5314227415921207,1744703551
MOCK_USER_00017,MOCK_SONG_0000943,35,2.777485058070684,1714535462
MOCK_USER_00458,MOCK_SONG_0000779,40,1.976549803707949,1739304938
MOCK_USER_00454,MOCK_SONG_0000207,73,1.0761017817701801,1745228858
MOCK_USER_00086,MOCK_SONG_0000668,15,3.920945028274172,1737093327
MOCK_USER_00066,MOCK_SONG_0000962,94,4.023370660522954,1739335428
MOCK_USER_00255,MOCK_SONG_0000667,14,3.7308900085095145,1719606219
MOCK_USER_00193,MOCK_SONG_0000719,1,3.381533436236768,1714428080
MOCK_USER_00379,MOCK_SONG_0000393,46,3.4219736433421,1728237791
MOCK_USER_00268,MOCK_SONG_0000632,71,3.1163952796676035,1724054060
MOCK_USER_00500,MOCK_SONG_0000452,78,3.826728269892656,1726029535
MOCK_USER_00096,MOCK_SONG_0000881,59,3.988498961364346,1735206705
MOCK_USER_00406,MOCK_SONG_0000697,25,4.754201324474871,1721432062
MOCK_USER_00119,MOCK_SONG_0000338,66,2.949391291773255,1726549983
MOCK_USER_00135,MOCK_SONG_0000119,97,3.3825685112162716,1728235674
MOCK_USER_00458,MOCK_SONG_0000123,65,3.711270118093643,1725220407
MOCK_USER_00137,MOCK_SONG_0000037,7,3.3489756240952784,1745598775
MOCK_USER_00139,MOCK_SONG_0000784,84,2.139305334484991,1719219021
MOCK_USER_00167,MOCK_SONG_0000690,15,4.952782781781655,1734504142
MOCK_USER_00320,MOCK_SONG_0000614,74,4.64945097074024,1740207528
MOCK_USER_00000,MOCK_SONG_0000994,62,4.872830179941307,1744405664
MOCK_USER_00150,MOCK_SONG_0000883,25,2.0464376429124904,1740461283
MOCK_USER_00112,MOCK_SONG_0000594,13,3.2421679596773743,1718263342
MOCK_USER_00206,MOCK_SONG_0000023,12,3.7388005381288187,1725217020
MOCK_USER_00025,MOCK_SONG_0000050,69,4.245769958508445,1730388053
MOCK_USER_00261,MOCK_SONG_0000103,70,4.109728042876254,1719934392
MOCK_USER_00270,MOCK_SONG_0000700,75,4.763199139755959,1743839525
MOCK_USER_00490,MOCK_SONG_0000559,28,4.530519362171827,1717415991
MOCK_USER_00454,MOCK_SONG_0000108,97,2.651787381175605,1715950239
MOCK_USER_00265,MOCK_SONG_0000028,83,4.782868595398654,1734966361
MOCK_USER_00438,MOCK_SONG_0000904,93,3.5411866063720865,1730078101
MOCK_USER_00366,MOCK_SONG_0000825,56,4.999950150431339,1741362520
MOCK_USER_00088,MOCK_SONG_0000515,21,1.8067565273993944,1718587777
MOCK_USER_00355,MOCK_SONG_0000500,45,1.0585431685761897,1741740293
MOCK_USER_00267,MOCK_SONG_0000063,35,4.140847686104806,1733009664
MOCK_USER_00341,MOCK_SONG_0000729,61,3.714483697993424,1726512318
MOCK_USER_00339,MOCK_SONG_0000421,68,4.69275905562896,1715061438
MOCK_USER_00123,MOCK_SONG_0000702,39,4.240279737474296,1737140790
MOCK_USER_00422,MOCK_SONG_0000076,89,1.6709160747775473,1734872860
MOCK_USER_00198,MOCK_SONG_0000927,46,1.4901743975459794,1719355730
MOCK_USER_00313,MOCK_SONG_0000857,74,2.277525296798307,1744105357
MOCK_USER_00290,MOCK_SONG_0000240,62,4.298475864735712,1726045642
MOCK_USER_00331,MOCK_SONG_0000347,53,3.643843519458656,1726521555
MOCK_USER_00196,MOCK_SONG_0000699,76,2.6969819054125317,1720480750
MOCK_USER_00245,MOCK_SONG_0000916,4,4.25303386996886,1738289461
MOCK_USER_00241,MOCK_SONG_0000076,11,2.242084548388952,1732383565
MOCK_USER_00032,MOCK_SONG_0000322,39,3.5304666072090227,1733815484
MOCK_USER_00143,MOCK_SONG_0000496,14,3.48687300400659,1736594674
MOCK_USER_00487,MOCK_SONG_0000293,54,3.994590942976134,1715591865
MOCK_USER_00206,MOCK_SONG_0000871,72,4.725854950836611,1736809429
MOCK_USER_00458,MOCK_SONG_0000977,98,2.705514038575196,1743330032
MOCK_USER_00118,MOCK_SONG_0000685,31,3.1185277418379,1744603594
MOCK_USER_00225,MOCK_SONG_0000433,26,2.9453268884260018,1734400996
MOCK_USER_00164,MOCK_SONG_0000095,44,2.247523884206654,1741689313
MOCK_USER_00094,MOCK_SONG_0000738,73,3.670876990995875,1714425045
MOCK_USER_00283,MOCK_SONG_0000271,10,2.7293439480841184,1734124659
MOCK_USER_00402,MOCK_SONG_0000847,46,2.096430109602903,1727639952
MOCK_USER_00490,MOCK_SONG_0000152,40,4.537986454048756,1726081161
MOCK_USER_00040,MOCK_SONG_0000409,20,3.0628157903177233,1733134357
MOCK_USER_00276,MOCK_SONG_0000609,39,1.4209331437937744,1727366853
MOCK_USER_00330,MOCK_SONG_0000167,38,4.91264713726032,1745146688
MOCK_USER_00036,MOCK_SONG_0000321,71,3.0390207436835617,1714316352
MOCK_USER_00480,MOCK_SONG_0000444,20,3.2875510555414547,1720643831
MOCK_USER_00159,MOCK_SONG_0000549,91,2.1070910274239334,1718288298
MOCK_USER_00042,MOCK_SONG_0000609,32,2.417311282638776,1718538126
MOCK_USER_00167,MOCK_SONG_0000980,81,4.6876389636882365,1739514877
MOCK_USER_00373,MOCK_SONG_0000121,87,1.1099921345476984,1723575399
MOCK_USER_00078,MOCK_SONG_0000912,61,1.5168845955617307,1722991956
MOCK_USER_00416,MOCK_SONG_0000515,90,2.628874276107553,1716781170
MOCK_USER_00372,MOCK_SONG_0000262,35,3.1492244397198745,1738269541
MOCK_USER_00127,MOCK_SONG_0000885,24,4.297344077055607,1742459854
MOCK_USER_00485,MOCK_SONG_0000926,26,1.6003305997321906,1737936096
MOCK_USER_00170,MOCK_SONG_0000731,25,3.350530965383107,1738011475
MOCK_USER_00104,MOCK_SONG_0000614,78,1.3978592323922903,1715084359
MOCK_USER_00201,MOCK_SONG_0000556,67,2.687576642706434,1719055940
MOCK_USER_00139,MOCK_SONG_0000496,42,4.136429972437673,1736762392
MOCK_USER_00294,MOCK_SONG_0000691,74,1.347969053244181,1722585114
MOCK_USER_00258,MOCK_SONG_0000017,15,3.4128863001368073,1725384068
MOCK_USER_00403,MOCK_SONG_0000045,14,3.613680847766462,1735844624
MOCK_USER_00112,MOCK_SONG_0000255,71,4.44148263016603,1716278365
MOCK_USER_00120,MOCK_SONG_0000551,30,3.7835952681228084,1726261680
MOCK_USER_00435,MOCK_SONG_0000879,64,4.559757407994237,1742074023
MOCK_USER_00403,MOCK_SONG_0000815,23,2.808780156781913,1744369865
MOCK_USER_00467,MOCK_SONG_0000455,14,1.641439046382576,1720247520
MOCK_USER_00018,MOCK_SONG_0000001,10,3.0523730985371285,1736966747
MOCK_USER_00432,MOCK_SONG_0000188,98,3.694581260799954,1743310340
MOCK_USER_00271,MOCK_SONG_0000113,83,2.7082676966858936,1729997457
MOCK_USER_00060,MOCK_SONG_0000421,70,4.30697854149583,1735901022
MOCK_USER_00344,MOCK_SONG_0000802,66,1.7172914283104777,1738887142
MOCK_USER_00200,MOCK_SONG_0000222,38,3.4754564621763055,1718548877
MOCK_USER_00074,MOCK_SONG_0000124,96,3.84388518654687,1727039463
MOCK_USER_00049,MOCK_SONG_0000430,99,2.314616557321639,1716180106
MOCK_USER_00104,MOCK_SONG_0000476,5,2.533901880739291,1729446041
MOCK_USER_00151,MOCK_SONG_0000036,75,3.449192290577005,1723948939
MOCK_USER_00315,MOCK_SONG_0000601,87,3.5635420512029947,1718812417
MOCK_USER_00409,MOCK_SONG_0000258,39,1.6043881116409562,1727919845
MOCK_USER_00211,MOCK_SONG_0000169,27,3.078390078350426,1734767136
MOCK_USER_00427,MOCK_SONG_0000367,86,2.7972377232704613,1717669409
MOCK_USER_00471,MOCK_SONG_0000030,50,4.5047304083756305,1739491492
MOCK_USER_00189,MOCK_SONG_0000402,95,1.722140685508339,1732233803
MOCK_USER_00266,MOCK_SONG_0000480,89,1.323832802410832,1719557142
MOCK_USER_00315,MOCK_SONG_0000554,16,1.6453284731919426,1722915195
MOCK_USER_00173,MOCK_SONG_0000217,82,1.7278801239693093,1723491589
MOCK_USER_00092,MOCK_SONG_0000290,13,2.8183253133808344,1736108504
MOCK_USER_00336,MOCK_SONG_0000665,73,1.9410453562704668,1718938800
MOCK_USER_00364,MOCK_SONG_0000320,30,2.704670960959598,1742498951
MOCK_USER_00024,MOCK_SONG_0000416,83,3.5919996188735577,1717414326
MOCK_USER_00068,MOCK_SONG_0000824,79,1.7333726331709793,1739851401
MOCK_USER_00417,MOCK_SONG_0000041,72,3.182161562144714,1744264162
MOCK_USER_00110,MOCK_SONG_0000793,79,1.598932942116742,1734296750
MOCK_USER_00470,MOCK_SONG_0000363,1,2.4587179750015906,1714443502
MOCK_USER_00007,MOCK_SONG_0000623,19,2.6143964832315834,1730430281
MOCK_USER_00334,MOCK_SONG_0000934,54,4.393838217424984,1731690220
MOCK_USER_00208,MOCK_SONG_0000031,95,1.129219989551161,1738636463
MOCK_USER_00478,MOCK_SONG_0000367,57,4.802794990056341,1722761944
MOCK_USER_00111,MOCK_SONG_0000810,48,3.75253180538367,1726740299
MOCK_USER_00409,MOCK_SONG_0000872,94,3.2801740909644677,1744467286
MOCK_USER_00210,MOCK_SONG_0000851,97,3.0875034296524273,1736525494
MOCK_USER_00466,MOCK_SONG_0000037,4,1.2997942252901726,1741998394
MOCK_USER_00231,MOCK_SONG_0000350,59,1.5975569342170797,1722390611
MOCK_USER_00006,MOCK_SONG_0000320,25,1.7643531973347537,1721368633
MOCK_USER_00098,MOCK_SONG_0000147,42,1.529939591683831,1724551581
MOCK_USER_00315,MOCK_SONG_0000072,26,3.769308301100584,1718957609
MOCK_USER_00473,MOCK_SONG_0000433,64,3.6971041041413426,1737538636
MOCK_USER_00103,MOCK_SONG_0000715,26,3.8287928403788514,1741990191
MOCK_USER_00466,MOCK_SONG_0000436,38,4.154759413945006,1735426304
MOCK_USER_00063,MOCK_SONG_0000821,43,2.5782247869499417,1723755050
MOCK_USER_00202,MOCK_SONG_0000440,39,1.4831916950404342,1727673723
MOCK_USER_00183,MOCK_SONG_0000277,43,4.840433573158868,1736202044
MOCK_USER_00193,MOCK_SONG_0000875,75,2.815784907908582,1745036569
MOCK_USER_00120,MOCK_SONG_0000475,33,2.445049610557175,1739422157
MOCK_USER_00031,MOCK_SONG_0000825,69,2.4767253045120246,1717158705
MOCK_USER_00094,MOCK_SONG_0000017,43,2.9607603872572006,1741634865
MOCK_USER_00046,MOCK_SONG_0000223,25,3.047335990602967,1739433527
MOCK_USER_00436,MOCK_SONG_0000958,80,3.007959134960973,1743019501
MOCK_USER_00080,MOCK_SONG_0000512,90,3.8589799372933666,1736868739
MOCK_USER_00305,MOCK_SONG_0000244,55,1.9769742409149647,1722593436
MOCK_USER_00000,MOCK_SONG_0000926,47,2.759612605161127,1736593700
MOCK_USER_00150,MOCK_SONG_0000009,34,3.2594665267648506,1735956179
MOCK_USER_00014,MOCK_SONG_0000679,1,2.7615292189513068,1719440444
MOCK_USER_00269,MOCK_SONG_0000375,2,4.981768711181649,1729599957
MOCK_USER_00494,MOCK_SONG_0000386,43,2.8140485164823983,1725389985
MOCK_USER_00368,MOCK_SONG_0000795,69,2.603813158376892,1728418632
MOCK_USER_00388,MOCK_SONG_0000185,58,1.634308935953524,1719243434
MOCK_USER_00069,MOCK_SONG_0000080,22,4.293421318248765,1721085812
MOCK_USER_00078,MOCK_SONG_0000017,58,3.9276694645886354,1744093968
MOCK_USER_00199,MOCK_SONG_0000417,33,4.254018805474249,1726102255
MOCK_USER_00383,MOCK_SONG_0000850,95,3.6741833761716194,1731026194
MOCK_USER_00483,MOCK_SONG_0000109,27,2.8253030805682084,1726332406
MOCK_USER_00142,MOCK_SONG_0000434,93,1.4640923264909889,1739346502
MOCK_USER_00104,MOCK_SONG_0000858,45,1.3939090184193517,1735059312
MOCK_USER_00281,MOCK_SONG_0000388,21,4.298409029309266,1728167004
MOCK_USER_00369,MOCK_SONG_0000044,25,4.993434546836059,1732210465
MOCK_USER_00494,MOCK_SONG_0000739,64,1.963187783508356,1741995118
MOCK_USER_00455,MOCK_SONG_0000313,50,1.945122549084994,1718434427
MOCK_USER_00186,MOCK_SONG_0000493,10,1.779463223680461,1718452441
MOCK_USER_00186,MOCK_SONG_0000009,43,4.2443478845372855,1738168466
MOCK_USER_00444,MOCK_SONG_0000888,47,4.890833533339784,1737336658
MOCK_USER_00441,MOCK_SONG_0000700,26,3.0700494375415106,1734482945
MOCK_USER_00273,MOCK_SONG_0000079,93,4.798779916207978,1719545344
MOCK_USER_00332,MOCK_SONG_0000152,14,1.4551800683324405,1740873140
MOCK_USER_00496,MOCK_SONG_0000538,24,2.32778663753429,1727528166
MOCK_USER_00040,MOCK_SONG_0000363,44,4.127027072424783,1727911453
MOCK_USER_00312,MOCK_SONG_0000587,28,4.700668960320839,1741285425
MOCK_USER_00173,MOCK_SONG_0000050,80,3.2927903672972465,1717466017
MOCK_USER_00478,MOCK_SONG_0000207,21,2.9781741321928252,1739386330
MOCK_USER_00263,MOCK_SONG_0000433,34,3.1943594007055083,1725033961
MOCK_USER_00122,MOCK_SONG_0000441,68,1.8859103378829687,1723247574
MOCK_USER_00360,MOCK_SONG_0000587,53,2.2065839006184684,1728128125
MOCK_USER_00452,MOCK_SONG_0000074,53,4.361339848684725,1728821030
MOCK_USER_00013,MOCK_SONG_0000999,17,2.5505070724142467,1716210223
MOCK_USER_00040,MOCK_SONG_0000483,93,4.145422923058616,1726313195
MOCK_USER_00368,MOCK_SONG_0000820,96,2.7167112780159446,1737936975
MOCK_USER_00144,MOCK_SONG_0000644,58,2.38841377468129,1730606758
MOCK_USER_00227,MOCK_SONG_0000395,61,3.9312104507071495,1734582497
MOCK_USER_00474,MOCK_SONG_0000967,94,1.1937542596705129,1714389676
MOCK_USER_00394,MOCK_SONG_0000004,10,3.196685794741636,1740878561
MOCK_USER_00145,MOCK_SONG_0000746,51,1.3167660147757734,1725995820
MOCK_USER_00163,MOCK_SONG_0000295,61,1.3714368769226177,1737933278
MOCK_USER_00085,MOCK_SONG_0000313,93,1.1432204518532192,1722147314
MOCK_USER_00230,MOCK_SONG_0000611,10,1.588064402984379,1731525030
MOCK_USER_00461,MOCK_SONG_0000206,92,3.6407173990899424,1729718357
MOCK_USER_00006,MOCK_SONG_0000392,12,2.1732068447213337,1723021052
MOCK_USER_00236,MOCK_SONG_0000481,64,3.899710473255224,1719560034
MOCK_USER_00378,MOCK_SONG_0000014,25,3.7815924930867446,1740873396
MOCK_USER_00246,MOCK_SONG_0000856,34,1.5498684901647737,1727463864
MOCK_USER_00457,MOCK_SONG_0000891,39,3.228337753502263,1719702333
MOCK_USER_00403,MOCK_SONG_0000283,2,1.702199071575646,1744052409
MOCK_USER_00288,MOCK_SONG_0000695,30,3.3810482851154506,1741234700
MOCK_USER_00245,MOCK_SONG_0000718,21,1.5350125845171059,1718987490
MOCK_USER_00449,MOCK_SONG_0000085,63,3.8081607006045957,1716822305
MOCK_USER_00221,MOCK_SONG_0000423,46,3.7583574178015953,1714326136
MOCK_USER_00308,MOCK_SONG_0000554,58,3.958592877675549,1733007128
MOCK_USER_00120,MOCK_SONG_0000806,52,4.311765781257774,1724465904
MOCK_USER_00325,MOCK_SONG_0000540,94,3.9236116236682244,1733738255
MOCK_USER_00296,MOCK_SONG_0000046,91,3.6543779961481664,1740420703
MOCK_USER_00317,MOCK_SONG_0000988,20,3.0085691353598523,1718850398
MOCK_USER_00109,MOCK_SONG_0000697,72,3.407960672221361,1725978116
MOCK_USER_00003,MOCK_SONG_0000091,88,4.662606838557268,1716506851
MOCK_USER_00157,MOCK_SONG_0000555,96,4.999155374820231,1737776096
MOCK_USER_00041,MOCK_SONG_0000033,42,1.9809937474629113,1727116305
MOCK_USER_00486,MOCK_SONG_0000084,74,3.3809848153425257,1729212350
MOCK_USER_00026,MOCK_SONG_0000938,48,1.2669630891877635,1715837619
MOCK_USER_00313,MOCK_SONG_0000246,75,4.584491561826294,1731604382
MOCK_USER_00458,MOCK_SONG_0000283,99,2.6345906879193057,1729859873
MOCK_USER_00259,MOCK_SONG_0000464,5,3.9568357309641224,1723294338
MOCK_USER_00067,MOCK_SONG_0000821,95,1.8843446272980473,1740603292
MOCK_USER_00056,MOCK_SONG_0000259,97,2.2917000579626983,1732313397
MOCK_USER_00120,MOCK_SONG_0000374,92,2.0865741598177783,1729093196
MOCK_USER_00125,MOCK_SONG_0000875,17,4.488732445569536,1716345232
MOCK_USER_00239,MOCK_SONG_0000152,86,2.628642894637404,1727191938
MOCK_USER_00302,MOCK_SONG_0000010,6,1.7787992780161108,1743208290
MOCK_USER_00105,MOCK_SONG_0000344,31,3.0922195337389238,1733489162
MOCK_USER_00362,MOCK_SONG_0000486,99,2.4145342405666192,1718477576
MOCK_USER_00060,MOCK_SONG_0000348,73,4.976618684205286,1725028054
MOCK_USER_00002,MOCK_SONG_0000070,94,4.351823588395996,1728304922
MOCK_USER_00250,MOCK_SONG_0000684,25,4.187528332607437,1715758925
MOCK_USER_00480,MOCK_SONG_0000289,67,1.135664982187468,1739140136
MOCK_USER_00212,MOCK_SONG_0000223,76,4.871479687467861,1719718345
MOCK_USER_00393,MOCK_SONG_0000804,9,2.733334600420215,1728716817
MOCK_USER_00079,MOCK_SONG_0000509,41,4.81077843256748,1744212805
MOCK_USER_00264,MOCK_SONG_0000605,81,2.3143646326335783,1738482633
MOCK_USER_00172,MOCK_SONG_0000793,44,1.5295208632742718,1725765943
MOCK_USER_00142,MOCK_SONG_0000612,95,2.0221858537256723,1736864799
MOCK_USER_00370,MOCK_SONG_0000556,71,1.426471864736175,1725837726
MOCK_USER_00396,MOCK_SONG_0000354,10,2.6422790668842357,1721840789
MOCK_USER_00226,MOCK_SONG_0000798,12,2.031811840069424,1737949701
MOCK_USER_00211,MOCK_SONG_0000676,61,2.8987279696758055,1716031978
MOCK_USER_00263,MOCK_SONG_0000867,36,4.4180346861945345,1714414471
