user_id,song_id,rating,timestamp
MOCK_USER_00833,MOCK_SONG_0000531,3.5530632187453755,1721748883
MOCK_USER_00849,MOCK_SONG_0000513,1.9938286703062724,1744357432
MOCK_USER_00543,MOCK_SONG_0000079,1.321959892822321,1730222000
MOCK_USER_00758,MOCK_SONG_0000987,3.336353435571311,1718658413
MOCK_USER_00075,MOCK_SONG_0000257,2.408062781491517,1716076643
MOCK_USER_00371,MOCK_SONG_0000756,1.3676681689751913,1734721609
MOCK_USER_00150,MOCK_SONG_0000679,2.1278118452755037,1721920793
MOCK_USER_00380,MOCK_SONG_0000394,3.58251938989754,1731977229
MOCK_USER_00933,MOCK_SONG_0000416,3.2359129101512387,1743057803
MOCK_USER_00056,MOCK_SONG_0000210,4.726003261813727,1725483535
MOCK_USER_00157,MOCK_SONG_0000884,2.384611524184258,1740508649
MOCK_USER_00926,MOCK_SONG_0000984,2.2485390007328996,1744809397
MOCK_USER_00168,MOCK_SONG_0000003,4.512544086652854,1722478471
MOCK_USER_00190,MOCK_SONG_0000946,3.3428637371490675,1743898365
MOCK_USER_00412,MOCK_SONG_0000928,2.2462544814264747,1730044901
MOCK_USER_00430,MOCK_SONG_0000611,3.5292321107293714,1735678360
MOCK_USER_00507,MOCK_SONG_0000208,4.762049628864161,1723196874
MOCK_USER_00032,MOCK_SONG_0000989,1.481448642636261,1740579018
MOCK_USER_00359,MOCK_SONG_0000678,1.6798658084038234,1729611363
MOCK_USER_00046,MOCK_SONG_0000091,3.7543581727459916,1719125456
MOCK_USER_00394,MOCK_SONG_0000975,2.890776630914975,1732913725
MOCK_USER_00312,MOCK_SONG_0000691,3.1288088509811622,1719152540
MOCK_USER_00178,MOCK_SONG_0000134,3.204012329935524,1743355783
MOCK_USER_00935,MOCK_SONG_0000786,4.422942157197819,1721149315
MOCK_USER_00757,MOCK_SONG_0000372,1.5577193050214917,1737372107
MOCK_USER_00321,MOCK_SONG_0000752,4.989353865746935,1745156107
MOCK_USER_00344,MOCK_SONG_0000163,3.3830906165947,1743677626
MOCK_USER_00752,MOCK_SONG_0000475,1.2769099226128673,1741882142
MOCK_USER_00669,MOCK_SONG_0000423,1.770789871886755,1739964722
MOCK_USER_00269,MOCK_SONG_0000820,1.242936067911637,1724607716
MOCK_USER_00851,MOCK_SONG_0000355,4.3158929067797285,1737630990
MOCK_USER_00997,MOCK_SONG_0000692,1.652811804647568,1734784872
MOCK_USER_00177,MOCK_SONG_0000003,2.5627262694615225,1742026156
MOCK_USER_00914,MOCK_SONG_0000896,3.436239387724461,1719165747
MOCK_USER_00840,MOCK_SONG_0000169,4.844937545129852,1739818852
MOCK_USER_00018,MOCK_SONG_0000889,4.725292418699206,1726562583
MOCK_USER_00675,MOCK_SONG_0000807,1.4242186398991774,1727364550
MOCK_USER_00628,MOCK_SONG_0000848,3.81607999249021,1741865984
MOCK_USER_00700,MOCK_SONG_0000774,4.639612196615683,1723486040
MOCK_USER_00958,MOCK_SONG_0000450,4.743825397704022,1742848368
MOCK_USER_00407,MOCK_SONG_0000930,1.085722492731958,1736856941
MOCK_USER_00038,MOCK_SONG_0000855,4.701201389301634,1721591439
MOCK_USER_00999,MOCK_SONG_0000750,3.123791811089357,1726224682
MOCK_USER_00281,MOCK_SONG_0000054,1.3851788217727186,1745055148
MOCK_USER_00976,MOCK_SONG_0000755,1.9335045054566038,1726457710
MOCK_USER_00877,MOCK_SONG_0000863,3.1436686037819617,1714519514
MOCK_USER_00260,MOCK_SONG_0000604,4.027482233258199,1738910363
MOCK_USER_00971,MOCK_SONG_0000313,1.0325540975034326,1743351265
MOCK_USER_00204,MOCK_SONG_0000336,4.912615773010561,1744879615
MOCK_USER_00023,MOCK_SONG_0000410,2.961614454897011,1739748796
MOCK_USER_00655,MOCK_SONG_0000341,4.850736037118833,1740662016
MOCK_USER_00878,MOCK_SONG_0000265,4.2770244567405244,1729816190
MOCK_USER_00073,MOCK_SONG_0000378,4.647602951718057,1735166409
MOCK_USER_00002,MOCK_SONG_0000883,2.4558563307093255,1717928027
MOCK_USER_00559,MOCK_SONG_0000188,1.6617921907298667,1742936211
MOCK_USER_00048,MOCK_SONG_0000929,2.515163010819604,1738280426
MOCK_USER_00147,MOCK_SONG_0000231,3.2326217723090775,1739782572
MOCK_USER_00185,MOCK_SONG_0000598,4.319570506485753,1730119900
MOCK_USER_00744,MOCK_SONG_0000420,2.850937240895123,1720098393
MOCK_USER_00738,MOCK_SONG_0000575,2.4113838447493245,1718042820
MOCK_USER_00129,MOCK_SONG_0000519,2.3017876446277654,1735991773
MOCK_USER_00251,MOCK_SONG_0000105,3.6791908571984884,1719608180
MOCK_USER_00335,MOCK_SONG_0000181,3.874126686115896,1728641062
MOCK_USER_00281,MOCK_SONG_0000895,4.1167379343209305,1732638286
MOCK_USER_00033,MOCK_SONG_0000880,3.5929291543593918,1720040750
MOCK_USER_00440,MOCK_SONG_0000434,1.3328862390455343,1734064798
MOCK_USER_00799,MOCK_SONG_0000511,3.418844763825595,1724143871
MOCK_USER_00674,MOCK_SONG_0000763,2.497069250534901,1739374863
MOCK_USER_00324,MOCK_SONG_0000505,3.8621296157592466,1743224407
MOCK_USER_00693,MOCK_SONG_0000205,3.166467665842485,1734081418
MOCK_USER_00315,MOCK_SONG_0000957,3.9465599935444144,1727005549
MOCK_USER_00778,MOCK_SONG_0000807,4.04926474914452,1732812224
MOCK_USER_00907,MOCK_SONG_0000866,2.410777813581665,1729200065
MOCK_USER_00817,MOCK_SONG_0000933,1.3612430385511898,1725200450
MOCK_USER_00153,MOCK_SONG_0000301,4.437447192226291,1734916768
MOCK_USER_00648,MOCK_SONG_0000181,1.9983600353145667,1724738522
MOCK_USER_00133,MOCK_SONG_0000922,2.507655691898985,1727374656
MOCK_USER_00175,MOCK_SONG_0000043,4.41608108484353,1715485014
MOCK_USER_00014,MOCK_SONG_0000228,3.429583649266952,1721870419
MOCK_USER_00708,MOCK_SONG_0000715,2.758546896385438,1730572928
MOCK_USER_00564,MOCK_SONG_0000585,4.291992210318051,1721892554
MOCK_USER_00585,MOCK_SONG_0000322,1.8152365819541836,1740177329
MOCK_USER_00244,MOCK_SONG_0000606,1.3249315230085177,1728820915
MOCK_USER_00903,MOCK_SONG_0000153,3.874128113018641,1732265098
MOCK_USER_00720,MOCK_SONG_0000302,4.2744447487216455,1734441547
MOCK_USER_00774,MOCK_SONG_0000295,1.9288343415182845,1729190127
MOCK_USER_00086,MOCK_SONG_0000627,3.5769589976623397,1721432938
MOCK_USER_00301,MOCK_SONG_0000380,1.6097181560136566,1736075588
MOCK_USER_00356,MOCK_SONG_0000400,1.3730206868060777,1729538094
MOCK_USER_00535,MOCK_SONG_0000530,2.846765591879873,1743185369
MOCK_USER_00863,MOCK_SONG_0000624,2.9840666842709904,1724972014
MOCK_USER_00483,MOCK_SONG_0000553,3.376567192561216,1730533874
MOCK_USER_00143,MOCK_SONG_0000122,1.1447961314140813,1717857178
MOCK_USER_00032,MOCK_SONG_0000158,4.238020298497023,1728377337
MOCK_USER_00056,MOCK_SONG_0000772,1.0992627727079851,1723389894
MOCK_USER_00022,MOCK_SONG_0000441,1.9994687700155538,1717067934
MOCK_USER_00591,MOCK_SONG_0000250,3.706384760019514,1739280377
MOCK_USER_00793,MOCK_SONG_0000778,4.3840546126668745,1743274486
MOCK_USER_00025,MOCK_SONG_0000179,3.9883521276654803,1714325513
MOCK_USER_00906,MOCK_SONG_0000915,2.430834893668538,1726926202
MOCK_USER_00281,MOCK_SONG_0000802,3.282364257252346,1722996791
MOCK_USER_00977,MOCK_SONG_0000867,4.192119485743505,1744917245
MOCK_USER_00230,MOCK_SONG_0000361,2.90722547527224,1718584400
MOCK_USER_00363,MOCK_SONG_0000744,3.377244431105822,1727066577
MOCK_USER_00589,MOCK_SONG_0000475,1.9385079954409679,1724128196
MOCK_USER_00453,MOCK_SONG_0000394,1.1849359168654439,1726147310
MOCK_USER_00673,MOCK_SONG_0000154,2.1182091953425886,1723717133
MOCK_USER_00691,MOCK_SONG_0000651,2.4200890950717566,1740374371
MOCK_USER_00542,MOCK_SONG_0000657,1.3317260396904902,1736105406
MOCK_USER_00750,MOCK_SONG_0000971,1.8783712871055136,1715674155
MOCK_USER_00465,MOCK_SONG_0000233,1.2293927900945354,1723391083
MOCK_USER_00458,MOCK_SONG_0000643,2.463549327313137,1732526246
MOCK_USER_00500,MOCK_SONG_0000119,4.526226406100524,1732578507
MOCK_USER_00455,MOCK_SONG_0000468,3.0558772544401065,1722300722
MOCK_USER_00684,MOCK_SONG_0000098,4.016845268725621,1735696333
MOCK_USER_00283,MOCK_SONG_0000420,2.6446973508695653,1728879945
MOCK_USER_00250,MOCK_SONG_0000987,3.1645065549949267,1719769391
MOCK_USER_00817,MOCK_SONG_0000942,4.2549490192224635,1733912765
MOCK_USER_00226,MOCK_SONG_0000523,1.990069823499037,1742771270
MOCK_USER_00623,MOCK_SONG_0000410,3.904483856754015,1722169697
MOCK_USER_00515,MOCK_SONG_0000027,2.921033937453062,1733191318
MOCK_USER_00065,MOCK_SONG_0000238,1.7997910637207708,1731841238
MOCK_USER_00138,MOCK_SONG_0000910,1.1897687200286455,1732317504
MOCK_USER_00473,MOCK_SONG_0000831,4.153752155487636,1740961770
MOCK_USER_00945,MOCK_SONG_0000034,2.278034455274986,1743149446
MOCK_USER_00289,MOCK_SONG_0000490,1.3789603070260945,1717301008
MOCK_USER_00764,MOCK_SONG_0000964,4.093226945767013,1744182158
MOCK_USER_00753,MOCK_SONG_0000760,2.430753590686396,1745606204
MOCK_USER_00042,MOCK_SONG_0000738,4.823814277773046,1723273002
MOCK_USER_00677,MOCK_SONG_0000270,4.553144686782479,1741008353
MOCK_USER_00585,MOCK_SONG_0000693,2.56808885566379,1743451994
MOCK_USER_00952,MOCK_SONG_0000197,4.825815159854541,1734296118
MOCK_USER_00762,MOCK_SONG_0000359,3.042986704991477,1738143218
MOCK_USER_00548,MOCK_SONG_0000811,3.7183892084165953,1728274428
MOCK_USER_00327,MOCK_SONG_0000661,3.0176814085450916,1737936943
MOCK_USER_00248,MOCK_SONG_0000702,2.1214350970226206,1731418602
MOCK_USER_00455,MOCK_SONG_0000961,2.310116634834655,1716073120
MOCK_USER_00395,MOCK_SONG_0000438,4.609362217059628,1724822950
MOCK_USER_00253,MOCK_SONG_0000416,2.8364278100634204,1733040317
MOCK_USER_00562,MOCK_SONG_0000776,3.2821467580802413,1722142217
MOCK_USER_00964,MOCK_SONG_0000693,2.5075268217182285,1721227115
MOCK_USER_00945,MOCK_SONG_0000011,2.8394518550235808,1717123760
MOCK_USER_00671,MOCK_SONG_0000817,1.795743283056355,1741805752
MOCK_USER_00327,MOCK_SONG_0000292,1.6505334601354935,1739699760
MOCK_USER_00861,MOCK_SONG_0000602,4.44362418297265,1722570038
MOCK_USER_00120,MOCK_SONG_0000404,1.2433518282085596,1724235109
MOCK_USER_00657,MOCK_SONG_0000616,3.626545647805414,1732572162
MOCK_USER_00576,MOCK_SONG_0000887,4.544587536107052,1721012772
MOCK_USER_00719,MOCK_SONG_0000881,2.8387469072362204,1734115781
MOCK_USER_00176,MOCK_SONG_0000717,4.921920995263133,1739900790
MOCK_USER_00483,MOCK_SONG_0000194,4.064431388223452,1724278762
MOCK_USER_00285,MOCK_SONG_0000815,4.662580607830078,1734918303
MOCK_USER_00768,MOCK_SONG_0000098,2.126138142753622,1745097993
MOCK_USER_00477,MOCK_SONG_0000267,3.0787037382484046,1740201189
MOCK_USER_00695,MOCK_SONG_0000077,1.3260968710890402,1731164231
MOCK_USER_00247,MOCK_SONG_0000622,2.1345335022921414,1719031060
MOCK_USER_00375,MOCK_SONG_0000963,1.803827177366513,1729357827
MOCK_USER_00594,MOCK_SONG_0000573,3.4293095972123946,1739907065
MOCK_USER_00624,MOCK_SONG_0000300,1.060955431958,1743177675
MOCK_USER_00406,MOCK_SONG_0000863,4.474768731851912,1744232539
MOCK_USER_00573,MOCK_SONG_0000233,3.7754005311817416,1732155656
MOCK_USER_00495,MOCK_SONG_0000317,2.444473229830722,1719082097
MOCK_USER_00512,MOCK_SONG_0000169,4.1060328672544095,1714894171
MOCK_USER_00074,MOCK_SONG_0000146,2.0746768171962646,1727219179
MOCK_USER_00449,MOCK_SONG_0000422,1.1844667975818841,1718139777
MOCK_USER_00948,MOCK_SONG_0000710,3.2579348377244255,1736220334
MOCK_USER_00252,MOCK_SONG_0000338,4.243345367084672,1722208752
MOCK_USER_00084,MOCK_SONG_0000962,3.9473666964079754,1726094400
MOCK_USER_00533,MOCK_SONG_0000701,3.7699485635411305,1735809836
MOCK_USER_00417,MOCK_SONG_0000167,2.251684131205367,1738896690
MOCK_USER_00287,MOCK_SONG_0000608,4.265774218682952,1723827369
MOCK_USER_00236,MOCK_SONG_0000682,4.395808054424303,1717498623
MOCK_USER_00778,MOCK_SONG_0000490,4.424996396869616,1725574311
MOCK_USER_00424,MOCK_SONG_0000101,2.079118647181681,1734985762
MOCK_USER_00809,MOCK_SONG_0000573,2.2361039542373713,1735401846
MOCK_USER_00121,MOCK_SONG_0000688,4.282628708810021,1725220080
MOCK_USER_00074,MOCK_SONG_0000193,1.6813902188154115,1714477818
MOCK_USER_00367,MOCK_SONG_0000658,1.9330278161965815,1744876114
MOCK_USER_00985,MOCK_SONG_0000892,4.68799194114033,1723471433
MOCK_USER_00648,MOCK_SONG_0000341,2.2333898710396904,1718507760
MOCK_USER_00962,MOCK_SONG_0000437,4.480328798528177,1732811650
MOCK_USER_00562,MOCK_SONG_0000808,4.564459594118739,1742306278
MOCK_USER_00894,MOCK_SONG_0000542,4.500175178352116,1716102574
MOCK_USER_00383,MOCK_SONG_0000574,3.30393289299158,1738731055
MOCK_USER_00961,MOCK_SONG_0000389,2.3073964368746664,1727698657
MOCK_USER_00830,MOCK_SONG_0000558,1.2369550688462305,1729955381
MOCK_USER_00077,MOCK_SONG_0000539,1.1332242175531468,1726941295
