song_id,energy,acousticness,danceability,instrumentalness,valence,feature_5,feature_6,feature_7,feature_8,feature_9
S000027,0.0,0.23743028654425277,0.5676462637725702,0.4370804380397821,0.5903963010053861,0.3689136395697724,0.4625347161331479,0.7474709381337565,0.0366832028905979,0.25243694434402075
S000028,0.17066270496407798,0.28876963668922623,0.4175230846680255,0.1167542383153209,0.5887857534070572,0.5935924535540487,0.6791023191444896,0.7891712386073383,0.4984421989290573,0.08692028808742369
S000029,0.02610934530722092,0.11434400962509048,0.9032641997466808,0.44642167072141886,0.4886030290226797,0.15285913918433203,0.24595772838450813,0.16068137325955567,0.18656702405130576,0.2850951686938471
S000030,0.26012304991343876,0.12680169509294545,0.5007522994352962,0.5071909892927973,0.25361338912459375,0.7694929331919369,0.18704374855752337,0.3236792364042437,0.4254364386164168,0.507610378684455
S000031,0.04131424280229756,0.053232802486490975,0.6915002060266573,0.061920428899468305,0.348592711826041,0.5956387406078443,0.47157618855015837,0.41184091414726853,0.3488682665429953,0.9295291442478258
S000032,0.0,0.14728421086845273,0.9526695902296336,0.07683758791360303,0.5047729250838786,0.3588304841235025,0.8772005408131083,0.3924451074226354,0.8165994394715771,0.4391349085702184
S000033,0.5615527783472565,0.5273138531317061,0.6439918573498877,0.15581080971096176,0.36115374796988003,0.3349056146570861,0.13927207266338726,0.794025189270296,0.6200727559285135,0.5334610919763215
S000034,0.3353483340059287,0.08309131180001977,0.37105624972925816,0.07234230401142876,0.34769483621637776,0.6939484444671,0.5427244433475962,0.25179905890695276,0.34569599350391944,0.18159771680142567
S000035,0.4701445255113665,0.3820298987302364,0.4042465998030008,0.08853655623305404,0.6147483351585523,0.15253904291426135,0.5762883601668132,0.6067150463828559,0.424130671302386,0.7364442356247228
S000036,0.32398903497545994,0.10713836588588171,0.7546372549548714,0.011535589591290774,0.34223740081156234,0.34634599436596125,0.3469532018962277,0.7375012481097484,0.45221794088980716,0.22460482293998196
S000037,0.0679491111169232,0.4128949733889,0.4732060482792483,0.607594657821544,0.32249599027581477,0.41462412372702373,0.08534966807864386,0.9968742518459474,0.5021950103312426,0.5953850173200438
S000038,0.0,0.10474414348625426,0.5845858253128231,0.2094887654157333,0.2722778943091522,0.8617856210135173,0.9461154621336327,0.37330931627975295,0.27074467314355377,0.6439995432390158
S000039,0.11977030519636701,0.4268807077569102,0.3490459395988877,0.40380272381069615,0.5265546882318664,0.23818278104672652,0.09944139275934516,0.24317219099945409,0.7222669318556592,0.8556964681062857
S000040,0.20732665821642995,0.5761417221607952,0.516926417692003,0.6051492530313737,0.3240903891475607,0.5520471808519802,0.4361265291353167,0.29446575954191767,0.9484533069621567,0.7636057941597608
S000041,0.0,0.4149333511438054,1.0,0.07067233123827578,0.32931427419554443,0.914298806560499,0.11775108289014113,0.5765164755142536,0.274055220687206,0.5541780025157934
S000042,0.3172072161888793,0.5383223357862419,0.5006502682603811,0.1396301628201184,0.23149196804692113,0.24534910968132095,0.38929561404197655,0.28869373677069987,0.35567271646494913,0.7190459051842455
S000043,0.0,0.17593233536327263,0.28802251904434206,0.4777556738462911,0.584968636813218,0.688402396427736,0.4348273386037462,0.2464020332391068,0.8191023176741997,0.7994158789689793
S000044,0.003939666682117475,0.03425030974534369,0.0694804232761207,0.25226195697165504,0.5206229281699128,0.8491956515653193,0.24966800885918594,0.4894249636431405,0.22120944181960223,0.987668007996647
S000045,0.24238204609804037,0.22623206886901664,0.22162755704388942,0.25652842337706727,0.35842718023938325,0.31910047324325563,0.8289154741506773,0.03700763471549262,0.596269878482053,0.23000883728770305
S000046,0.2466849756332622,0.07514178739238093,0.644676682972597,0.7248377325407762,0.5618684154921206,0.02440078155653802,0.8700988739009299,0.021269410850387138,0.8747016726841994,0.528937134027212
S000047,0.16629826463123665,0.37830277594376216,0.5561843967207591,0.659416605938075,0.3084550472481214,0.2963081204559901,0.23360775104990994,0.04209318963636188,0.01787393473341381,0.9877223897360315
S000048,0.21802549238292046,0.09106540480228982,0.531264683501896,0.5795443256100604,0.7753426794797442,0.2316717013834434,0.9427317741351257,0.6496466489923685,0.6077367948788591,0.5126885110165086
S000049,0.0,0.22180047159895908,0.6510290758845158,0.5058899505738013,0.31988096522804843,0.22381761482262308,0.5369744228934136,0.5929399348417032,0.5800862078378112,0.09148683739775487
S000050,0.0,0.24983377172644253,0.32568150031008714,0.2154381422622102,0.39816730896778546,0.07613085949030018,0.8512069140487687,0.4951465270139743,0.480586577326648,0.5924077846595176
S000051,0.4808186504820612,0.5077365378573371,0.3506972137530151,0.3596031754148378,0.47005093802859393,0.1586051052930737,0.8808707591989284,0.871843527745232,0.029247283034559146,0.8258167505647627
S000052,0.44100130951753236,0.13721733853805052,0.38260646433096,0.11237967392799016,0.4925081094982969,0.5399853797158555,0.7798453951511436,0.10698063882695841,0.761027902502028,0.5412665786761103
S000053,0.0,0.2751541014645604,0.8048115151292702,0.14467696554840284,0.5770546077099459,0.9734889691773969,0.9688778552856915,0.7496518317429247,0.13008624013063197,0.7582631959290226
S000054,0.40749656133573114,0.4994872237672853,0.40681778736019436,0.7399551326030139,0.3663528705415492,0.2207696127887604,0.0823810456158427,0.6804993020747131,0.6545112142811352,0.2732595269982093
S000055,0.059840929678910706,0.38281672891923246,0.7830027777792666,0.4833781563202416,0.4672134261355596,0.864358249839637,0.47320990669155716,0.9681934279147217,0.18552551570312115,0.8686231679556108
S000056,0.1292329958571137,0.2765203280130877,0.5407672638086934,0.15605414855215613,0.6321824825319879,0.4915945467414369,0.06420893707513409,0.5819714019143988,0.26899340443509767,0.7975591006371882
S000057,0.0,0.011905622924073631,0.21719195919136777,0.3654944243919644,0.22749049674141744,0.5596486834869141,0.00977084741918366,0.3264613082439919,0.5177116433847114,0.08786649914483335
S000058,0.3044797286699892,0.30744520220725596,0.7875072511477335,0.0552409895122062,0.6270054816168441,0.9362122462436898,0.05197128365147241,0.5412963353010705,0.7090605194509164,0.8709691237460856
S000059,0.3828582188747787,0.178233586666709,0.8532263771614872,0.15129906675063054,0.8007330405120326,0.6587077755008761,0.498195716453139,0.5553635509376312,0.7192017782722638,0.22845474133129873
S000060,0.0,0.09008163433495986,0.7665117170430688,0.3428270819195033,0.3616401718166769,0.04010919141248248,0.8670314961224486,0.5786754085723934,0.43861541918959046,0.7252576604151365
S000061,0.39167111457725257,0.3181109573946112,0.7126091761250677,0.14820759153884294,0.5482102402534229,0.24723107440317704,0.8707499012725114,0.4453052550026655,0.5148173539296902,0.3592333693997657
S000062,0.07172168491379247,0.32906940731309225,0.8261517486624986,0.07750749742853501,0.3329647365731623,0.5197739485560177,0.3370031764312863,0.8288833658826095,0.43088752366180594,0.2487142725876299
S000063,0.0,0.1568747495429628,0.4731975180072067,0.36007483740827056,0.6689034364852884,0.531169528001032,0.9366056922949615,0.03934354066850965,0.1221099140100268,0.4521990282834353
S000064,0.0,0.17819780719983158,0.4752682767911709,0.3680372687663532,0.09137161477789245,0.029973589872677953,0.3079299415911909,0.7046807627366467,0.20185345212294836,0.6734324333249173
S000065,0.0,0.4829994049867883,0.15421630971773223,0.5251260274047297,0.7356444863469238,0.6895267510315611,0.6765133857772465,0.21567515239771717,0.6588854702326572,0.3938644056541585
S000066,0.0,0.4456539357188142,0.4258017990651808,0.13595711648937026,0.5489368754869723,0.435583314812933,0.8178342161750216,0.12020905537060844,0.5444890979608495,0.0057586604981215705
S000067,0.3816221679599076,0.27923657261422113,0.676025376954052,0.0802865787015933,0.7182429962894485,0.519081785136218,0.47918187762973097,0.025642065806435688,0.34124782762615635,0.38019561878585706
S000068,0.3265212645275197,0.5161283283653356,0.44583232617976465,0.43795048279052773,0.41716442098937967,0.25677656772050794,0.28487290196192283,0.3072899649262866,0.8030258978326634,0.5391612766752545
S000069,0.10035748597072745,0.42202751940489275,0.49733127939109,0.027954399360453432,0.3811652351696075,0.043412532854819164,0.6331513755940223,0.951403342206657,0.6016118201463312,0.8191888594267902
S000070,0.0,0.5009887892358241,0.2657690956108487,0.061976219171269914,0.6506131745142512,0.09553531383466818,0.623859324676573,0.4517676787372291,0.5866084631754741,0.16801420774486342
S000071,0.0,0.16095592815318244,0.6308725559741344,0.04330108679855817,0.6379960239742001,0.7175977656581762,0.6924361513243696,0.9912559937021883,0.12839428945412523,0.10410964938416634
S000072,0.0,0.34679731382874274,0.23145290734264135,0.0427966253433581,0.3947297232249433,0.5329577865513353,0.3243337531153756,0.33300191305819793,0.6694869551981901,0.9941393612211675
S000073,0.12160188631690537,0.12486170897128498,0.17510784041540037,0.16685846177908772,0.6902491119741385,0.7954499607897292,0.9271778194794527,0.23464208185545354,0.39931591580930814,0.15241601333041743
S000074,0.46105072246444934,0.3651069533283314,0.616577889042942,0.036795908372678085,0.6899401000421053,0.08764274676383854,0.9369578230310628,0.5538022407123763,0.30552431065802355,0.3969815170742834
S000075,0.0,0.38757637061313355,0.29640402629536006,0.4326522542179533,0.3303337767925445,0.8059254001176211,0.7900304363070614,0.3046791390980408,0.08091928305125218,0.40298017876516146
S000076,0.3160124179733702,0.2827999092338122,0.6088461299199622,0.22042699051723863,0.7923727833220979,0.36753442229153144,0.06817230938549357,0.025811906949486985,0.13516628915482276,0.9631151115891738
S000077,0.41768465759234913,0.06959486913471763,0.27756768123115594,0.13424385736945754,0.3381225583842709,0.4598004237693202,0.05816379550547579,0.9948663171697671,0.05778056099636664,0.6950352288585532
S000078,0.07462429905147741,0.21741083046828172,0.1757548839101006,0.6606396008906466,0.7154734650904573,0.4497846488213225,0.19462251182076507,0.3677593508772896,0.41412975252892703,0.8275378955668743
S000079,0.3600586123618591,0.2746681423620033,0.4941891863256699,0.0860605759446137,0.3810242566185289,0.844357082739616,0.09808258078424459,0.4882411370217782,0.15004866469398426,0.32467592689006
S000080,0.06591478439692808,0.05866644110524508,0.5892922294723576,0.23614500322846566,0.3708709560178188,0.6593539222057827,0.8951177407065364,0.6366696821672073,0.6139335847600618,0.06665204056068996
S000081,0.3501955183525863,0.1586008339309899,0.6410489594092319,0.03621952965504299,0.2799785353192857,0.7746535311811819,0.6613706110704144,0.18519556786746794,0.17410933533408435,0.09839564971339732
S000082,0.2837904088060501,0.2616264590367679,0.39026080703112376,0.19835413195373297,0.47786139406030537,0.8117697880901376,0.6564786073315027,0.12809574636620003,0.3382675059944984,0.9280836403260497
S000083,0.3220423020027945,0.14887000007035306,0.3949028790151729,0.09238545941654448,0.2514991407930787,0.846514338690278,0.9189265336395545,0.2522410201733616,0.7550419287462783,0.46053949727414
S000084,0.056057088050640844,0.40540542075493813,0.6392568594633223,0.017242043271876225,0.4864776532350985,0.7328015447662506,0.5422372054918483,0.5903476904587729,0.50836054691628,0.2975484513188206
S000085,0.0,0.23586521737311408,0.17192244921056288,0.09707414543582955,0.6783531071328477,0.7330712960296748,0.615985450260179,0.18802473461541613,0.3553845686857394,0.7837917844853972
S000086,0.0,0.5484468136833527,0.2387077875002811,0.19123546631511065,0.43565097483725274,0.6956181464968069,0.0032182636042786816,0.6195893374598407,0.3554930104413574,0.7941973312770843
S000087,0.3545788632981678,0.6147077052773836,0.9704215738569988,0.11546817123804597,0.33966753834234237,0.07705827913433116,0.0585509292439792,0.3342383186960608,0.7848969771114676,0.7076809347409158
S000088,0.0,0.3174934824403657,0.5416452117832187,0.23376807311676134,0.6039941741944607,0.8398022856356172,0.383832951933044,0.5718722712271865,0.5877693608621982,0.18447625313363936
S000089,0.47069409107120463,0.1410603024774285,0.5572808717261731,0.43864287022609116,0.33773203716773453,0.08060151375712465,0.7279393069737652,0.49646115235529975,0.43685070261517955,0.7295082286523967
S000090,0.2139315529365797,0.27611055399447215,0.7615406271080616,0.04114921717948232,0.4930306446851744,0.44973984245054,0.7767105569551812,0.06536615756438524,0.4875711936733843,0.03361360018328263
S000091,0.00868073496944577,0.40696491903549903,0.700635243140575,0.22607159995207615,0.5602948585165611,0.9812970904972467,0.2565300624442478,0.6541746014740745,0.19809763275974013,0.5653302545716099
S000092,0.0,0.49088166540074135,0.2776620201917438,0.2881327846038985,0.7636490901462533,0.5435382173426461,0.08172534574677826,0.45830064152865646,0.484696287130047,0.16577454016327575
S000093,0.4365596645054196,0.098930436075216,0.48055988698305335,0.20484262918464294,0.42842712277367995,0.2586208348880388,0.1647063534322959,0.33021506487149754,0.756751505688635,0.5193858595039373
S000094,0.35333759984255575,0.32833972270268685,0.41143342570345265,0.28690991081249023,0.6957940267926173,0.5233296311947413,0.28713795808457554,0.7928544190338394,0.5775933658811575,0.6345824175503038
S000095,0.3212665861975265,0.2981536143295611,0.5391668788976719,0.46312166593058157,0.6177762444258228,0.6542925523249619,0.15210428322227287,0.440323418368349,0.615298025069802,0.08346408498938329
S000096,0.0,0.3422073039458355,0.5924836699622962,0.030562194892150993,0.38047784337405105,0.5273996221226763,0.7193536223691586,0.8902580530178021,0.07940658464302952,0.7314964903403623
S000097,0.11847718924940737,0.4982024948361643,0.1128448209189073,0.1960938388712345,0.1802119291321422,0.10063747852353333,0.23987411275594472,0.1419719897609939,0.3479414115821666,0.45035097890541265
S000098,0.0,0.045243862157959384,0.575986035480955,0.044559375550487765,0.746026899665652,0.8557372589057863,0.2271795570235149,0.83704112524294,0.27927608845441043,0.6428819100587077
S000099,0.0,0.11418570362805619,0.26793363486509325,0.3370394184904201,0.5425039230853805,0.11098946921348107,0.4470555438064254,0.4603582712019263,0.86456360952267,0.5466482201877885
S000100,0.4203826037499488,0.33026024309310664,0.6658387323815572,0.3638965351505765,0.4865324564657407,0.962810357074026,0.7266709920703233,0.3047510953861333,0.8293946648588469,0.28152119841492995
S000101,0.3467545439072566,0.7625698503966116,0.5573214531540449,0.06878549976598318,0.34950463956641614,0.8923024981396522,0.18533017952871444,0.07896916219082861,0.2395101699095381,0.7945782787001903
S000102,0.3189040800193723,0.15756704912372066,0.28173229252049353,0.3142109033104852,0.3202504257185746,0.43459596085871177,0.7738796557301564,0.6019234310151316,0.8925232899548461,0.4433800143791877
S000103,0.5944809368879211,0.49506775449520757,0.5886251701771684,0.16351835307471133,0.30102288956714207,0.254391580841847,0.3618530932051387,0.47249335500651357,0.045648745502383736,0.14002409755331768
S000104,0.23288191674990164,0.4869269206523058,0.22853856843684794,0.2975319323529909,0.6779125656080255,0.29348882320812164,0.9317537194328164,0.39701504123719167,0.08709276679577149,0.6170665161178013
S000105,0.25224604716893373,0.3052395996304516,0.45775267913031925,0.11377393963450652,0.38132021032737673,0.8211982825502265,0.0015651051914729042,0.636401370183407,0.051135381442100725,0.25760722033372185
S000106,0.006009932059962218,0.14305279945433738,0.47485697430296436,0.19820313423609412,0.576158162479224,0.36191999083786497,0.5936607912085384,0.010131184027743378,0.6360960464095422,0.9132869475762367
S000107,0.39905526636007127,0.31242668337333135,0.2267798824834282,0.015570496646503498,0.6824986922056312,0.6522916485919397,0.8456043629899068,0.6924928266692253,0.42993107739014813,0.6729666223944324
S000108,0.0,0.13677416995788896,0.20121899762851264,0.34090953958003045,0.5783126740545322,0.16686020169875282,0.43052933846220753,0.14259414408190874,0.8900970351838083,0.3458774607378574
S000109,0.5849557893191664,0.4910453030931124,0.20713183925084305,0.5876935745168582,0.4426542967931288,0.4855896996593978,0.027536719869465487,0.50545511791045,0.9640174071177023,0.3842067129858002
S000110,0.3382668380888724,0.13498598483297378,0.0,0.5197964925250991,0.4631332748972558,0.8267073597414875,0.9840131632104643,0.2884054378187457,0.961135485407593,0.38948189490242036
S000111,0.0,0.17182797703511085,0.46465371525068805,0.31208497567606147,0.5535791998103742,0.5577088262500439,0.34727703903050755,0.580467600993696,0.1391967013456955,0.4440437492022029
S000112,0.1234856491486031,0.23119825228137791,0.3505793911545475,0.035978385568101054,0.2861660202012767,0.7221432354559059,0.5333866287653626,0.869969159647685,0.1306523438234629,0.790509794274885
S000113,0.47318917681832967,0.2188693608822095,0.621399553094643,0.17537936940980217,0.5415041519672753,0.5112754622007512,0.4923254800011819,0.5772790292331312,0.8655771456245522,0.9807393435834294
S000114,0.14201254460866197,0.20652406102010484,0.6426823135998431,0.487914008684702,0.3786707288364695,0.9263826067300868,0.01911609442976403,0.4768434683178171,0.6877220424305607,0.7227069576982285
S000115,0.34096754091961956,0.12951083899587848,0.29754780441345574,0.004702863944887604,0.5356925960165525,0.7534279222569691,0.768922782107641,0.6585405156700549,0.7661159327955862,0.8459214396777321
S000116,0.5335550356864841,0.1502769323996867,0.5196278505379504,0.05926518354911846,0.43651140437977365,0.5006242680704178,0.7945155444907487,0.7070864772666982,0.05022601146397376,0.07290183536790351
S000117,0.03800877981080737,0.14295653466989228,0.35837087923459565,0.31108513814111416,0.6945204927423153,0.12292067846538757,0.8886590802653986,0.5030839507798364,0.44934974203964206,0.5858647884535192
S000118,0.20518703891396284,0.08474442299658679,0.8124867042043176,0.11616529479503261,0.321010835410895,0.13382836299969314,0.6295576968917366,0.05433203482290383,0.7486452341262,0.31758679526111666
S000119,0.42475796432814605,0.3809616948314132,0.7498141930106714,0.09949879379799002,0.46004693866058527,0.37731805396319285,0.9640784164901082,0.08928952452557293,0.6870192665032427,0.49381404045692867
S000120,0.37792387397198524,0.4387585011459474,0.4945946394006355,0.022690535232430867,0.43192482176786234,0.5004011457102012,0.43272913601970464,0.457699605159294,0.20888272400516372,0.3687071708647952
S000121,0.0,0.5287871287397787,0.3746653702286392,0.22160300789775464,0.6293008835769313,0.7385974581323307,0.31562734376335,0.6448326040223138,0.39513090761150327,0.7132068832826177
S000122,0.0,0.25658049505773994,0.18410949430818768,0.38640865631218085,0.4432164802150185,0.41364267491863527,0.49286458444744663,0.4042897472548691,0.5309376784120938,0.5951316749056815
S000123,0.21199928994604678,0.252538216927418,0.3450940467071705,0.2428287741927804,0.4169978807265462,0.3480955931682881,0.3717392949063303,0.0013536257154681541,0.2998005275652359,0.6464587416379305
S000124,0.37922435827311957,0.29967155126554346,0.6337095492309027,0.09802180405548791,0.6766843338676938,0.9577898009882039,0.9427243190941123,0.7851895431484084,0.9913279015642206,0.5444823328002629
S000125,0.27014932508662093,0.15413880376748904,0.051614993995377584,0.21069455468499612,0.6037616251227246,0.9174858431319902,0.2905045056714204,0.4699882681579366,0.8901411373960146,0.7077213502675275
S000126,0.36875470109046576,0.12486771786244573,0.38108232643043116,0.5887820566327094,0.6607690545386028,0.43281600220946925,0.04389994264300512,0.16574977982015593,0.4455416387418909,0.20918546540792782
S000127,0.0,0.3481150443942388,0.8385184040953596,0.2571812057195982,0.4571093341258871,0.9437015928202208,0.9601356044054472,0.5214596387214719,0.9773079079915037,0.7573102071344389
S000128,0.0,0.09555895363278517,0.5197553185650364,0.5632795426466897,0.5917171663599158,0.22207587069332058,0.3216699896595486,0.848042089601484,0.7288614422699469,0.09539927731321063
S000129,0.6269796632850624,0.29855620360150814,0.1945633082017911,0.8306905619220367,0.28929864277698736,0.7875490858587793,0.25100138326230026,0.5640740288335178,0.35857846152487316,0.6566310737078761
S000130,0.013977989685927887,0.07258179538478957,0.30398298144081004,0.12289477812887314,0.16587964546640432,0.7587762537573252,0.28249606597285226,0.3530503916003024,0.8940943025332507,0.9464565131504055
S000131,0.006204693462536267,0.444003135193066,0.5856722904244482,0.160163801049777,0.5482475070865421,0.8108785810079184,0.835825927910516,0.3321910331156046,0.6936180574737952,0.7711228158518866
S000132,0.0,0.198215796483593,0.31555133361253557,0.0330922484056317,0.2627103121343948,0.4226291970136091,0.30293090564042924,0.3252951340230311,0.7126213330985128,0.816779466505636
S000133,0.3661276961769114,0.7016664786282043,0.9126328562690627,0.05193695313653533,0.5507966425614886,0.6015538792998241,0.2965599122059307,0.7144241640712422,0.759005282521931,0.10251596406647445
S000134,0.5233271761557581,0.16271527619456047,0.8104897532355672,0.34281583627341083,0.6590099864279604,0.3356104542698427,0.9785254683891406,0.8565372237479268,0.7011698615902597,0.7270567616153901
S000135,0.0666477775586162,0.02028770672331838,0.2393199007170844,0.0043882150757202166,0.4423797401720323,0.8171281420155851,0.5464303160778473,0.9670352752561462,0.0516687216579611,0.5047955983045281
S000136,0.1994729566993291,0.27553108823009587,0.560954103242919,0.12240894240049406,0.4519854044142658,0.5717459831437487,0.8328303767882711,0.9060870604812605,0.012156771477386807,0.6740199190587927
S000137,0.33343597203833175,0.20274947845016894,0.438419759475314,0.2587536045583827,0.32128031130352164,0.332456157148712,0.056585656146715624,0.3739210470128136,0.9444485826943034,0.6417343972985582
S000138,0.4636673008981786,0.10455437193040373,0.27502281018130464,0.35394272314556585,0.355707109458183,0.42272863689393225,0.34652416795271823,0.39761237855287057,0.2642762631586393,0.2053329387067998
S000139,0.0,0.5722543864125066,0.6602335516842148,0.03137776074602833,0.5239360367885877,0.9650153694544719,0.2508930456911025,0.6760262880525475,0.7066298698787096,0.6100074170794857
S000140,0.26748001302148966,0.32625055743285897,0.7603307326189174,0.4478036985482855,0.7010983719372884,0.3990353176424347,0.8398016066644267,0.18854060574925113,0.6724604980250288,0.9770069544389435
S000141,0.0,0.15170106980096262,0.3242720841380178,0.22071286965344838,0.5119327085486076,0.2420220799808772,0.7140527233781268,0.0913914863317764,0.1992703364668008,0.8774700466544819
S000142,0.33217021025626375,0.08952652442550564,0.45898256225975015,0.24791929620201741,0.7176576264085086,0.742881493667939,0.7379173933540254,0.5214490241668801,0.06845871933357806,0.3711129384301278
S000143,0.17132263199121228,0.051314125806699175,0.4616271273167844,0.13574634285271453,0.7055985054561154,0.6493223245768817,0.9362806214689267,0.06400634660862092,0.8247432373470076,0.2923831104121931
S000144,0.0,0.03138625570424355,0.23538505731034626,0.17826733153005828,0.3199401660437885,0.8141256855911618,0.6851343098744841,0.11043186341110267,0.28918744629594983,0.309806875322469
S000145,0.15239678454570105,0.024422496267400954,0.17037881926946957,0.3442471364764336,0.5312242490180855,0.8763194331423115,0.1025679625835898,0.3927307432714162,0.5533711897497718,0.50313247255154
S000146,0.4393672290403118,0.37957371846835414,0.575050115793337,0.11410924500039003,0.5464702464064649,0.08355433751068975,0.01912896643728701,0.1657481769652207,0.8908555349831467,0.24153684170168177
S000147,0.009718085102944557,0.46441130416967674,0.38309167790840065,0.12842859373708532,0.4631687065360514,0.42894433343014426,0.5409050038380808,0.6964298070361072,0.7021460961818294,0.17169390770544957
S000148,0.4387532408980615,0.37708633844108924,0.291013011548808,0.10681992321686132,0.41661387874237643,0.419271661166022,0.018124041045729733,0.7927581135728128,0.06904590631459973,0.4742550209769536
S000149,0.0,0.0837125339843397,0.5944677725565608,0.37359980423394906,0.2540025893981658,0.1834421964034345,0.8549740195614743,0.8825598767723473,0.4663097561401701,0.07569972730978747
S000150,0.1970972383044278,0.298471100322291,0.48453762089176167,0.5351341312951067,0.46721407395961995,0.5590592849466022,0.3211621526359535,0.22011132590475313,0.3505205342861618,0.3725332737595508
