user_id,song_id,play_count,rating,user_idx,item_idx
U000003,S000960,26,0.714138851624206,3,960
U000003,S000784,19,0.649112469029166,3,784
U000003,S000199,60,0.8907403066013385,3,199
U000003,S000835,71,0.9266640174205345,3,835
U000003,S000983,47,0.8388082167694872,3,983
U000003,S000722,71,0.9266640174205345,3,722
U000003,S000678,26,0.714138851624206,3,678
U000003,S000438,40,0.8046533244696281,3,438
U000003,S000922,5,0.38823676709842325,3,922
U000003,S000461,21,0.6697641897061287,3,461
U000003,S000412,78,0.9467678767049003,3,412
U000003,S000380,4,0.34873150258179014,3,380
U000003,S000938,23,0.6886177335457992,3,938
U000003,S000402,84,0.9626295218680472,3,402
U000003,S000248,15,0.6007619328947518,3,248
U000003,S000109,93,0.9844368669660623,3,109
U000003,S000284,8,0.4760925677494707,3,284
U000003,S000986,41,0.8098747594226537,3,986
U000004,S000394,76,0.9412116988066711,4,394
U000004,S000404,44,0.8248240703312607,4,404
U000004,S000630,38,0.7938171132824736,4,630
U000004,S000742,83,0.9600652426463416,4,742
U000004,S000222,60,0.8907403066013385,4,222
U000004,S000380,71,0.9266640174205345,4,380
U000004,S000962,99,0.9978439716109563,4,962
U000004,S000930,48,0.8432759846484608,4,930
U000004,S000893,18,0.6379982859432913,4,893
U000004,S000848,16,0.613898019286257,4,848
U000004,S000769,55,0.8722094419952944,4,769
U000004,S000636,39,0.799302952252854,4,636
U000004,S000941,68,0.9174422399472293,4,941
U000004,S000593,59,0.8871587529039013,4,593
U000004,S000243,89,0.9750145535549487,4,243
U000004,S000100,96,0.9912440990023085,4,100
U000004,S000227,62,0.897730560073701,4,227
U000004,S000828,13,0.5718284755479183,4,828
U000004,S000275,81,0.9548438076933161,4,275
U000004,S000230,6,0.4216379923242304,4,230
U000004,S000869,83,0.9600652426463416,4,869
U000004,S000523,77,0.9440075965061616,4,523
U000004,S000066,60,0.8907403066013385,4,66
U000005,S000743,71,0.9266640174205345,5,743
U000005,S000585,1,0.15019048322368794,5,585
U000005,S000199,58,0.8835170022161243,5,199
U000005,S000439,90,0.9774088217319686,5,439
U000005,S000983,87,0.9701451561535046,5,983
U000005,S000419,90,0.9774088217319686,5,419
U000005,S000476,6,0.4216379923242304,5,476
U000005,S000547,70,0.9236334915818913,5,547
U000005,S000963,44,0.8248240703312607,5,963
U000005,S000322,72,0.9296527415680409,5,322
U000005,S000783,24,0.6974630051635803,5,783
U000005,S000997,86,0.9676687970244379,5,997
U000005,S000573,19,0.649112469029166,5,573
U000005,S000300,18,0.6379982859432913,5,300
U000005,S000689,95,0.9889986999931751,5,689
U000005,S000986,30,0.7440731378420168,5,986
U000005,S000840,42,0.8149733256083747,5,840
U000005,S000992,33,0.764088502509945,5,992
U000005,S000803,74,0.9355092890383155,5,803
U000005,S000206,12,0.5557708294077383,5,206
U000005,S000474,94,0.9867297885250814,5,474
U000005,S000002,27,0.7220189587716063,5,2
U000005,S000637,39,0.799302952252854,5,637
U000005,S000407,9,0.49892198580547814,5,407
U000005,S000819,21,0.6697641897061287,5,819
U000005,S000823,76,0.9412116988066711,5,823
U000005,S000740,29,0.7369682696802135,5,740
U000005,S000203,33,0.764088502509945,5,203
U000005,S000351,62,0.897730560073701,5,351
U000005,S000353,15,0.6007619328947518,5,353
U000006,S000907,53,0.864329334847894,6,907
U000006,S000829,37,0.7881887691669792,6,829
U000006,S000672,9,0.49892198580547814,6,672
U000006,S000261,15,0.6007619328947518,6,261
U000006,S000173,3,0.3003809664473759,6,173
U000006,S000202,93,0.9844368669660623,6,202
U000007,S000082,98,0.9956662742319112,7,82
U000007,S000505,41,0.8098747594226537,7,505
U000007,S000291,50,0.8519443031609923,7,291
U000007,S000405,87,0.9701451561535046,7,405
U000007,S000275,71,0.9266640174205345,7,275
U000007,S000924,59,0.8871587529039013,7,924
U000007,S000725,39,0.799302952252854,7,725
U000007,S000580,3,0.3003809664473759,7,580
U000007,S000232,76,0.9412116988066711,7,232
U000007,S000498,7,0.45057144967106383,7,498
U000008,S000739,10,0.5195737064824407,8,739
U000008,S000311,56,0.8760445698180267,8,311
U000008,S000638,76,0.9412116988066711,8,638
U000008,S000649,92,0.9821194217167522,8,649
U000008,S000127,70,0.9236334915818913,8,127
U000008,S000457,20,0.6596842761989657,8,457
U000008,S000159,5,0.38823676709842325,8,159
U000008,S000338,23,0.6886177335457992,8,338
U000008,S000738,9,0.49892198580547814,8,738
U000008,S000379,58,0.8835170022161243,8,379
U000008,S000220,59,0.8871587529039013,8,220
U000008,S000791,93,0.9844368669660623,8,791
U000008,S000934,80,0.9521851354989413,8,934
U000008,S000295,54,0.8683052090642308,8,295
U000008,S000224,46,0.8342463837423744,8,224
U000008,S000582,22,0.6793959560724939,8,582
U000008,S000732,64,0.9045023319895283,8,732
U000008,S000466,8,0.4760925677494707,8,466
U000008,S000528,20,0.6596842761989657,8,528
U000008,S000246,51,0.8561517958551143,8,246
U000008,S000349,78,0.9467678767049003,8,349
U000008,S000491,39,0.799302952252854,8,491
U000008,S000746,37,0.7881887691669792,8,746
U000008,S000413,50,0.8519443031609923,8,413
U000008,S000606,34,0.7703694949060205,8,606
U000008,S000417,75,0.9383792523906672,8,417
U000008,S000326,33,0.764088502509945,8,326
U000008,S000251,31,0.7509524161184398,8,251
U000008,S000875,54,0.8683052090642308,8,875
U000008,S000184,44,0.8248240703312607,8,184
U000009,S000898,9,0.49892198580547814,9,898
U000009,S000232,31,0.7509524161184398,9,232
U000009,S000382,71,0.9266640174205345,9,382
U000009,S000085,9,0.49892198580547814,9,85
U000009,S000581,13,0.5718284755479183,9,581
U000009,S000247,58,0.8835170022161243,9,247
U000009,S000226,3,0.3003809664473759,9,226
U000009,S000490,35,0.7764735341968465,9,490
U000009,S000857,97,0.9934664678721489,9,857
U000009,S000549,21,0.6697641897061287,9,549
U000009,S000721,64,0.9045023319895283,9,721
U000009,S000366,95,0.9889986999931751,9,366
U000009,S000500,52,0.8602791409376933,9,500
U000009,S000815,34,0.7703694949060205,9,815
U000009,S000150,96,0.9912440990023085,9,150
U000009,S000805,35,0.7764735341968465,9,805
U000009,S000785,15,0.6007619328947518,9,785
U000009,S000810,96,0.9912440990023085,9,810
U000009,S000069,6,0.4216379923242304,9,69
U000009,S000405,85,0.9651638088320625,9,405
U000009,S000607,97,0.9934664678721489,9,607
U000009,S000611,32,0.757619990357176,9,611
U000009,S000710,52,0.8602791409376933,9,710
U000009,S000767,83,0.9600652426463416,9,767
U000009,S000891,97,0.9934664678721489,9,891
U000009,S000910,28,0.7296225131497026,9,910
U000009,S000299,95,0.9889986999931751,9,299
U000009,S000369,85,0.9651638088320625,9,369
U000009,S000781,98,0.9956662742319112,9,781
U000009,S000737,64,0.9045023319895283,9,737
U000009,S000760,79,0.9494934354765419,9,760
U000009,S000020,78,0.9467678767049003,9,20
U000009,S000225,19,0.649112469029166,9,225
U000009,S000462,15,0.6007619328947518,9,462
U000009,S000254,6,0.4216379923242304,9,254
U000009,S000570,73,0.9326008015387676,9,570
U000009,S000346,84,0.9626295218680472,9,346
U000009,S000707,98,0.9956662742319112,9,707
U000010,S000635,95,0.9889986999931751,10,635
U000010,S000342,80,0.9521851354989413,10,342
U000010,S000304,56,0.8760445698180267,10,304
U000010,S000983,44,0.8248240703312607,10,983
U000010,S000421,57,0.8798129963733905,10,421
U000010,S000190,6,0.4216379923242304,10,190
U000010,S000402,92,0.9821194217167522,10,402
U000010,S000221,32,0.757619990357176,10,221
U000010,S000810,74,0.9355092890383155,10,810
U000010,S000968,18,0.6379982859432913,10,968
U000010,S000832,68,0.9174422399472293,10,832
U000010,S000107,73,0.9326008015387676,10,107
U000010,S000591,7,0.45057144967106383,10,591
U000010,S000249,8,0.4760925677494707,10,249
U000010,S000078,64,0.9045023319895283,10,78
U000010,S000835,7,0.45057144967106383,10,835
U000010,S000869,41,0.8098747594226537,10,869
U000010,S000728,40,0.8046533244696281,10,728
U000010,S000323,3,0.3003809664473759,10,323
U000010,S000346,17,0.6262830509731585,10,346
U000010,S000254,66,0.9110688667928428,10,254
U000010,S000278,79,0.9494934354765419,10,278
U000010,S000476,93,0.9844368669660623,10,476
U000010,S000616,52,0.8602791409376933,10,616
U000010,S000909,22,0.6793959560724939,10,909
U000010,S000928,4,0.34873150258179014,10,928
U000010,S000847,6,0.4216379923242304,10,847
U000010,S000095,38,0.7938171132824736,10,95
U000010,S000173,26,0.714138851624206,10,173
U000010,S000765,11,0.5384272503221113,10,765
U000010,S000423,90,0.9774088217319686,10,423
U000010,S000764,17,0.6262830509731585,10,764
U000010,S000161,88,0.9725935332246339,10,161
U000010,S000827,92,0.9821194217167522,10,827
U000010,S000526,99,0.9978439716109563,10,526
U000010,S000955,31,0.7509524161184398,10,955
U000010,S000317,77,0.9440075965061616,10,317
U000010,S000995,35,0.7764735341968465,10,995
U000010,S000706,16,0.613898019286257,10,706
U000010,S000452,79,0.9494934354765419,10,452
U000010,S000362,18,0.6379982859432913,10,362
U000010,S000981,62,0.897730560073701,10,981
U000011,S000231,4,0.34873150258179014,11,231
U000011,S000564,88,0.9725935332246339,11,564
U000011,S000770,31,0.7509524161184398,11,770
U000011,S000686,45,0.8295864392961818,11,686
U000011,S000367,59,0.8871587529039013,11,367
U000011,S000370,45,0.8295864392961818,11,370
U000011,S000605,75,0.9383792523906672,11,605
U000011,S000520,37,0.7881887691669792,11,520
U000011,S000736,65,0.9078104735808639,11,736
U000011,S000032,9,0.49892198580547814,11,32
U000011,S000519,17,0.6262830509731585,11,519
U000011,S000783,65,0.9078104735808639,11,783
U000011,S000118,3,0.3003809664473759,11,118
U000011,S000286,26,0.714138851624206,11,286
U000011,S000440,53,0.864329334847894,11,440
U000011,S000383,31,0.7509524161184398,11,383
U000011,S000700,26,0.714138851624206,11,700
U000011,S000301,23,0.6886177335457992,11,301
U000011,S000276,30,0.7440731378420168,11,276
U000011,S000486,10,0.5195737064824407,11,486
U000011,S000548,72,0.9296527415680409,11,548
U000011,S000109,89,0.9750145535549487,11,109
U000011,S000260,64,0.9045023319895283,11,260
U000011,S000691,22,0.6793959560724939,11,691
U000011,S000108,15,0.6007619328947518,11,108
U000011,S000401,56,0.8760445698180267,11,401
U000011,S000825,74,0.9355092890383155,11,825
U000011,S000269,20,0.6596842761989657,11,269
U000011,S000933,47,0.8388082167694872,11,933
U000011,S000001,87,0.9701451561535046,11,1
U000011,S000580,53,0.864329334847894,11,580
U000011,S000142,53,0.864329334847894,11,142
U000011,S000841,1,0.15019048322368794,11,841
U000011,S000363,2,0.23804628387473534,11,363
U000011,S000843,58,0.8835170022161243,11,843
U000011,S000119,19,0.649112469029166,11,119
U000011,S000898,62,0.897730560073701,11,898
U000011,S000222,78,0.9467678767049003,11,222
U000011,S000304,72,0.9296527415680409,11,304
U000011,S000069,12,0.5557708294077383,11,69
U000011,S000456,26,0.714138851624206,11,456
U000011,S000083,27,0.7220189587716063,11,83
U000011,S000245,29,0.7369682696802135,11,245
U000011,S000063,15,0.6007619328947518,11,63
U000011,S000357,46,0.8342463837423744,11,357
U000012,S000390,18,0.6379982859432913,12,390
U000012,S000210,91,0.9797769225198698,12,210
U000012,S000803,86,0.9676687970244379,12,803
U000012,S000038,16,0.613898019286257,12,38
U000012,S000674,66,0.9110688667928428,12,674
U000013,S000891,81,0.9548438076933161,13,891
U000013,S000759,72,0.9296527415680409,13,759
U000013,S000673,46,0.8342463837423744,13,673
U000013,S000491,59,0.8871587529039013,13,491
U000013,S000480,34,0.7703694949060205,13,480
U000013,S000910,11,0.5384272503221113,13,910
U000013,S000191,31,0.7509524161184398,13,191
U000013,S000301,11,0.5384272503221113,13,301
U000013,S000122,56,0.8760445698180267,13,122
U000014,S000319,32,0.757619990357176,14,319
U000014,S000034,82,0.9574702527640596,14,34
U000014,S000772,78,0.9467678767049003,14,772
U000014,S000786,65,0.9078104735808639,14,786
U000014,S000910,61,0.8942636210657048,14,910
U000014,S000618,20,0.6596842761989657,14,618
U000014,S000314,74,0.9355092890383155,14,314
U000014,S000028,10,0.5195737064824407,14,28
U000014,S000247,88,0.9725935332246339,14,247
U000014,S000120,34,0.7703694949060205,14,120
U000014,S000241,61,0.8942636210657048,14,241
U000014,S000102,92,0.9821194217167522,14,102
U000014,S000010,27,0.7220189587716063,14,10
U000014,S000664,40,0.8046533244696281,14,664
U000014,S000983,65,0.9078104735808639,14,983
U000014,S000288,33,0.764088502509945,14,288
U000014,S000895,68,0.9174422399472293,14,895
U000014,S000351,71,0.9266640174205345,14,351
U000014,S000403,9,0.49892198580547814,14,403
U000014,S000883,16,0.613898019286257,14,883
U000014,S000328,5,0.38823676709842325,14,328
U000014,S000087,98,0.9956662742319112,14,87
U000014,S000444,23,0.6886177335457992,14,444
U000014,S000781,43,0.8199546729298166,14,781
U000014,S000745,89,0.9750145535549487,14,745
U000014,S000118,57,0.8798129963733905,14,118
U000014,S000066,51,0.8561517958551143,14,66
U000014,S000773,13,0.5718284755479183,14,773
U000014,S000495,24,0.6974630051635803,14,495
U000014,S000315,11,0.5384272503221113,14,315
U000014,S000796,52,0.8602791409376933,14,796
U000014,S000228,17,0.6262830509731585,14,228
U000014,S000196,37,0.7881887691669792,14,196
U000014,S000941,13,0.5718284755479183,14,941
U000014,S000060,62,0.897730560073701,14,60
U000014,S000251,91,0.9797769225198698,14,251
U000014,S000736,84,0.9626295218680472,14,736
U000014,S000537,97,0.9934664678721489,14,537
U000014,S000622,96,0.9912440990023085,14,622
U000014,S000678,8,0.4760925677494707,14,678
U000014,S000579,56,0.8760445698180267,14,579
U000014,S000069,93,0.9844368669660623,14,69
U000015,S000073,52,0.8602791409376933,15,73
U000015,S000472,6,0.4216379923242304,15,472
U000015,S000474,2,0.23804628387473534,15,474
U000015,S000840,29,0.7369682696802135,15,840
U000015,S000979,40,0.8046533244696281,15,979
U000015,S000911,97,0.9934664678721489,15,911
U000015,S000831,61,0.8942636210657048,15,831
U000015,S000731,68,0.9174422399472293,15,731
U000015,S000316,68,0.9174422399472293,15,316
U000015,S000250,29,0.7369682696802135,15,250
U000015,S000739,62,0.897730560073701,15,739
U000015,S000779,60,0.8907403066013385,15,779
U000015,S000666,84,0.9626295218680472,15,666
U000015,S000084,41,0.8098747594226537,15,84
U000015,S000662,87,0.9701451561535046,15,662
U000015,S000339,82,0.9574702527640596,15,339
U000015,S000574,89,0.9750145535549487,15,574
U000015,S000454,65,0.9078104735808639,15,454
U000015,S000825,64,0.9045023319895283,15,825
U000015,S000734,79,0.9494934354765419,15,734
U000015,S000184,63,0.9011428993421277,15,184
U000015,S000810,98,0.9956662742319112,15,810
U000015,S000812,48,0.8432759846484608,15,812
U000015,S000977,20,0.6596842761989657,15,977
U000015,S000087,37,0.7881887691669792,15,87
U000015,S000462,64,0.9045023319895283,15,462
U000015,S000628,91,0.9797769225198698,15,628
U000015,S000982,86,0.9676687970244379,15,982
U000015,S000878,5,0.38823676709842325,15,878
U000015,S000660,34,0.7703694949060205,15,660
U000015,S000555,39,0.799302952252854,15,555
U000015,S000853,67,0.914278985733633,15,853
U000015,S000120,81,0.9548438076933161,15,120
U000015,S000422,62,0.897730560073701,15,422
U000015,S000278,88,0.9725935332246339,15,278
U000015,S000889,24,0.6974630051635803,15,889
U000015,S000691,3,0.3003809664473759,15,691
U000015,S000621,71,0.9266640174205345,15,621
U000015,S000654,89,0.9750145535549487,15,654
U000015,S000751,67,0.914278985733633,15,751
U000015,S000014,79,0.9494934354765419,15,14
U000015,S000554,93,0.9844368669660623,15,554
U000015,S000665,50,0.8519443031609923,15,665
U000015,S000291,29,0.7369682696802135,15,291
U000016,S000693,32,0.757619990357176,16,693
U000016,S000938,70,0.9236334915818913,16,938
U000016,S000027,21,0.6697641897061287,16,27
U000016,S000726,7,0.45057144967106383,16,726
U000016,S000121,7,0.45057144967106383,16,121
U000016,S000573,27,0.7220189587716063,16,573
U000016,S000574,8,0.4760925677494707,16,574
U000016,S000868,73,0.9326008015387676,16,868
U000016,S000058,28,0.7296225131497026,16,58
U000016,S000040,79,0.9494934354765419,16,40
U000016,S000497,66,0.9110688667928428,16,497
U000016,S000206,71,0.9266640174205345,16,206
U000016,S000471,47,0.8388082167694872,16,471
U000016,S000850,82,0.9574702527640596,16,850
U000017,S000579,65,0.9078104735808639,17,579
U000017,S000198,84,0.9626295218680472,17,198
U000017,S000358,76,0.9412116988066711,17,358
U000017,S000350,17,0.6262830509731585,17,350
U000017,S000491,15,0.6007619328947518,17,491
U000017,S000192,34,0.7703694949060205,17,192
U000017,S000680,80,0.9521851354989413,17,680
U000017,S000175,4,0.34873150258179014,17,175
U000017,S000216,72,0.9296527415680409,17,216
U000017,S000428,98,0.9956662742319112,17,428
U000017,S000901,89,0.9750145535549487,17,901
U000017,S000538,79,0.9494934354765419,17,538
U000017,S000812,28,0.7296225131497026,17,812
U000017,S000696,73,0.9326008015387676,17,696
U000017,S000405,2,0.23804628387473534,17,405
U000017,S000565,17,0.6262830509731585,17,565
U000017,S000641,58,0.8835170022161243,17,641
U000017,S000345,74,0.9355092890383155,17,345
U000017,S000865,9,0.49892198580547814,17,865
U000017,S000739,31,0.7509524161184398,17,739
U000017,S000273,66,0.9110688667928428,17,273
U000017,S000450,88,0.9725935332246339,17,450
U000017,S000673,62,0.897730560073701,17,673
U000017,S000643,19,0.649112469029166,17,643
U000017,S000497,81,0.9548438076933161,17,497
U000017,S000270,74,0.9355092890383155,17,270
U000018,S000609,41,0.8098747594226537,18,609
U000018,S000673,75,0.9383792523906672,18,673
U000018,S000092,91,0.9797769225198698,18,92
U000018,S000320,23,0.6886177335457992,18,320
U000018,S000724,38,0.7938171132824736,18,724
U000018,S000968,44,0.8248240703312607,18,968
U000018,S000512,67,0.914278985733633,18,512
U000018,S000932,62,0.897730560073701,18,932
U000018,S000352,12,0.5557708294077383,18,352
U000018,S000441,30,0.7440731378420168,18,441
U000018,S000480,95,0.9889986999931751,18,480
U000018,S000617,87,0.9701451561535046,18,617
U000018,S000822,65,0.9078104735808639,18,822
U000018,S000422,41,0.8098747594226537,18,422
U000018,S000387,20,0.6596842761989657,18,387
U000018,S000334,6,0.4216379923242304,18,334
U000018,S000702,75,0.9383792523906672,18,702
U000018,S000325,99,0.9978439716109563,18,325
U000018,S000820,4,0.34873150258179014,18,820
U000018,S000679,93,0.9844368669660623,18,679
U000018,S000266,10,0.5195737064824407,18,266
U000018,S000728,51,0.8561517958551143,18,728
U000018,S000800,93,0.9844368669660623,18,800
U000018,S000015,38,0.7938171132824736,18,15
U000018,S000269,1,0.15019048322368794,18,269
U000018,S000392,8,0.4760925677494707,18,392
U000018,S000606,81,0.9548438076933161,18,606
U000018,S000039,83,0.9600652426463416,18,39
U000018,S000547,63,0.9011428993421277,18,547
U000018,S000678,33,0.764088502509945,18,678
U000018,S000942,15,0.6007619328947518,18,942
U000018,S000054,31,0.7509524161184398,18,54
U000019,S000803,2,0.23804628387473534,19,803
U000019,S000123,13,0.5718284755479183,19,123
U000019,S000608,45,0.8295864392961818,19,608
U000019,S000612,80,0.9521851354989413,19,612
U000019,S000440,72,0.9296527415680409,19,440
U000019,S000490,43,0.8199546729298166,19,490
U000019,S000363,72,0.9296527415680409,19,363
U000019,S000827,54,0.8683052090642308,19,827
U000019,S000830,74,0.9355092890383155,19,830
U000019,S000629,97,0.9934664678721489,19,629
U000019,S000924,31,0.7509524161184398,19,924
U000019,S000493,76,0.9412116988066711,19,493
U000019,S000807,9,0.49892198580547814,19,807
U000019,S000578,73,0.9326008015387676,19,578
U000019,S000503,48,0.8432759846484608,19,503
U000019,S000630,18,0.6379982859432913,19,630
U000019,S000015,94,0.9867297885250814,19,15
U000019,S000590,96,0.9912440990023085,19,590
U000019,S000150,87,0.9701451561535046,19,150
U000019,S000522,11,0.5384272503221113,19,522
U000019,S000811,62,0.897730560073701,19,811
U000019,S000293,84,0.9626295218680472,19,293
U000019,S000141,19,0.649112469029166,19,141
U000019,S000154,90,0.9774088217319686,19,154
U000019,S000073,74,0.9355092890383155,19,73
U000020,S000112,19,0.649112469029166,20,112
U000020,S000041,36,0.7824103183150796,20,41
U000020,S000165,70,0.9236334915818913,20,165
U000020,S000522,15,0.6007619328947518,20,522
U000020,S000220,97,0.9934664678721489,20,220
U000020,S000172,24,0.6974630051635803,20,172
U000020,S000158,27,0.7220189587716063,20,158
U000020,S000533,49,0.8476534883872682,20,533
U000020,S000811,75,0.9383792523906672,20,811
U000020,S000744,23,0.6886177335457992,20,744
U000020,S000822,33,0.764088502509945,20,822
U000020,S000411,41,0.8098747594226537,20,411
U000020,S000769,56,0.8760445698180267,20,769
U000020,S000044,29,0.7369682696802135,20,44
U000020,S000282,31,0.7509524161184398,20,282
U000020,S000110,65,0.9078104735808639,20,110
U000020,S000242,98,0.9956662742319112,20,242
U000020,S000426,18,0.6379982859432913,20,426
U000020,S000761,82,0.9574702527640596,20,761
U000020,S000847,6,0.4216379923242304,20,847
U000020,S000207,52,0.8602791409376933,20,207
U000020,S000690,40,0.8046533244696281,20,690
U000020,S000877,65,0.9078104735808639,20,877
U000020,S000230,42,0.8149733256083747,20,230
U000020,S000768,94,0.9867297885250814,20,768
U000020,S000376,68,0.9174422399472293,20,376
U000020,S000185,32,0.757619990357176,20,185
U000020,S000721,10,0.5195737064824407,20,721
U000021,S000214,43,0.8199546729298166,21,214
U000021,S000469,10,0.5195737064824407,21,469
U000021,S000981,94,0.9867297885250814,21,981
U000021,S000309,30,0.7440731378420168,21,309
U000021,S000590,25,0.7059613126314263,21,590
U000021,S000935,57,0.8798129963733905,21,935
U000021,S000434,63,0.9011428993421277,21,434
U000021,S000166,71,0.9266640174205345,21,166
U000021,S000453,47,0.8388082167694872,21,453
U000021,S000019,84,0.9626295218680472,21,19
U000021,S000893,81,0.9548438076933161,21,893
U000021,S000328,3,0.3003809664473759,21,328
U000021,S000951,46,0.8342463837423744,21,951
U000021,S000177,36,0.7824103183150796,21,177
U000021,S000158,26,0.714138851624206,21,158
U000021,S000014,10,0.5195737064824407,21,14
U000021,S000151,34,0.7703694949060205,21,151
U000021,S000967,78,0.9467678767049003,21,967
U000021,S000350,8,0.4760925677494707,21,350
U000021,S000039,55,0.8722094419952944,21,39
U000021,S000984,91,0.9797769225198698,21,984
U000021,S000533,10,0.5195737064824407,21,533
U000021,S000292,57,0.8798129963733905,21,292
U000021,S000640,79,0.9494934354765419,21,640
U000021,S000619,86,0.9676687970244379,21,619
U000021,S000848,45,0.8295864392961818,21,848
U000021,S000089,50,0.8519443031609923,21,89
U000021,S000408,64,0.9045023319895283,21,408
U000021,S000249,95,0.9889986999931751,21,249
U000021,S000938,2,0.23804628387473534,21,938
U000021,S000609,45,0.8295864392961818,21,609
